
---------- Begin Simulation Statistics ----------
simSeconds                                   0.201885                       # Number of seconds simulated (Second)
simTicks                                 201884729500                       # Number of ticks simulated (Tick)
finalTick                                201884729500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1329.28                       # Real time elapsed on the host (Second)
hostTickRate                                151875482                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     746732                       # Number of bytes of host memory used (Byte)
simInsts                                    100000001                       # Number of instructions simulated (Count)
simOps                                      185151994                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    75229                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     139288                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        403769460                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       188239310                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      104                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      188215552                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    163                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              3087401                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           4479195                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  17                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           403708104                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.466217                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.261154                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                 347341292     86.04%     86.04% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                  11512335      2.85%     88.89% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                   1159806      0.29%     89.18% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                   8902971      2.21%     91.38% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                  26423138      6.55%     97.93% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                   8256533      2.05%     99.97% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                     85309      0.02%     99.99% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                     26139      0.01%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                       581      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total             403708104                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                     127      0.17%      0.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%      0.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%      0.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%      0.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%      0.17% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%      0.17% # attempts to use FU when none available (Count)
