
---------- Begin Simulation Statistics ----------
simSeconds                                   0.007148                       # Number of seconds simulated (Second)
simTicks                                   7148296000                       # Number of ticks simulated (Tick)
finalTick                                  7148296000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     42.05                       # Real time elapsed on the host (Second)
hostTickRate                                169997105                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     637004                       # Number of bytes of host memory used (Byte)
simInsts                                     10000001                       # Number of instructions simulated (Count)
simOps                                       10000001                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   237807                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     237804                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         14296593                       # Number of cpu cycles simulated (Cycle)
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        11600174                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                       11                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       11121706                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    355                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1600164                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            893545                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                   2                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            14274840                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.779112                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.827285                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::underflows                0      0.00%      0.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::0                  11446851     80.19%     80.19% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::1                    497529      3.49%     83.67% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::2                    489858      3.43%     87.11% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::3                    269796      1.89%     89.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::4                    308345      2.16%     91.16% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::5                    283731      1.99%     93.14% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::6                    739845      5.18%     98.33% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::7                    167112      1.17%     99.50% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::8                     71773      0.50%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::overflows                 0      0.00%    100.00% # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::min_value                 0                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::max_value                 8                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::total              14274840                       # Number of insts issued each cycle (Count)
system.cpu.statFuBusy::No_OpClass                   0      0.00%      0.00% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntAlu                   39639     71.48%     71.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntMult                      0      0.00%     71.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::IntDiv                       0      0.00%     71.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatAdd                     0      0.00%     71.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCmp                     0      0.00%     71.48% # attempts to use FU when none available (Count)
system.cpu.statFuBusy::FloatCvt                     0      0.00%     71.48% # attempts to use FU when none available (Count)
